seed,size,value
348,128,-0.7513741850852966
349,32,0.33465689420700073
349,64,-0.7772659659385681
349,128,-0.09906142950057983
350,32,1.6045016050338745
350,64,0.5668039321899414
350,128,0.36044108867645264
351,32,0.17929716408252716
351,64,0.5791522264480591
351,128,-0.2605536878108978
352,32,-0.29048076272010803
352,64,1.6111196279525757
352,128,-1.1503355503082275
353,32,-0.6085079312324524
353,64,-0.18859004974365234
353,128,0.10764601826667786
354,32,-0.7294673323631287
354,64,0.8645423650741577
354,128,-0.2741014361381531
355,32,-0.01035746093839407
355,64,1.6680352687835693
355,128,0.5183982849121094
356,32,-0.4015740156173706
356,64,0.5037060976028442
356,128,-1.0327177047729492
357,32,0.5410347580909729
357,64,0.2860334515571594
357,128,-1.5078926086425781
358,32,0.20092402398586273
358,64,-1.559276819229126
358,128,0.4449650049209595
359,32,-0.18521170318126678
359,64,0.6432579755783081
359,128,-0.5712679624557495
360,32,0.02579365111887455
360,64,0.021180685609579086
360,128,-1.0719956159591675
361,32,0.05149032548069954
361,64,-1.1384179592132568
361,128,0.47187671065330505
362,32,-0.8450528383255005
362,64,0.9505094289779663
362,128,-0.865653395652771
363,32,-0.3301033675670624
363,64,0.6372315883636475
363,128,-0.15926483273506165
364,32,0.03733246400952339
364,64,-0.8065468072891235
364,128,0.21190190315246582
365,32,1.3621430397033691
365,64,0.4499881863594055
365,128,-1.6987817287445068
366,32,0.3965056836605072
366,64,0.12247281521558762
366,128,0.1103978157043457
367,32,1.2794908285140991
367,64,1.1638046503067017
367,128,0.8392462730407715
368,32,0.5124006867408752
368,64,0.5108302235603333
368,128,0.31685230135917664
369,32,-1.1548651456832886
369,64,-0.5266685485839844
369,128,-1.6316804885864258
370,32,0.22727909684181213
370,64,0.37034764885902405
370,128,-0.35509032011032104
371,32,-0.7898913025856018
371,64,0.2856597900390625
371,128,-1.5157629251480103
372,32,-0.9439288973808289
372,64,0.6768227815628052
372,128,-0.17366161942481995
373,32,0.2806708514690399
373,64,1.3835541009902954
373,128,0.5176751017570496
374,32,-0.01064840517938137
374,64,0.1234702318906784
374,128,-0.038374558091163635
375,32,0.6724179983139038
375,64,-0.7921424508094788
375,128,0.2517514228820801
376,32,-0.3753134608268738
376,64,-0.43694016337394714
376,128,0.9393028616905212
377,32,-0.7633739709854126
377,64,0.1382405012845993
377,128,0.8557658195495605
378,32,1.9015111923217773
378,64,0.38854578137397766
378,128,-0.24329553544521332
379,32,0.5606690645217896
379,64,0.08072937279939651
379,128,-0.3253089189529419
380,32,0.502798318862915
380,64,-0.26861315965652466
380,128,0.11124419420957565
381,32,0.14403054118156433
381,64,-0.003997197840362787
381,128,0.902701735496521
382,32,-1.6362152099609375
382,64,-0.8391950726509094
382,128,-0.6830429434776306
383,32,0.07365976274013519
383,64,-1.635650873184204
383,128,1.3298721313476562
384,32,-1.21786367893219
384,64,-0.3736860454082489
384,128,-0.23734405636787415
385,32,-1.0810891389846802
385,64,0.9336084723472595
385,128,0.04582623392343521
386,32,-0.7102256417274475
386,64,-0.2406187653541565
386,128,0.212053120136261
387,32,1.1758832931518555
387,64,-0.8866469860076904
387,128,0.677591860294342
388,32,0.44169843196868896
388,64,0.3520279824733734
388,128,0.7305241227149963
389,32,-0.6786531805992126
389,64,0.5627323389053345
389,128,0.2607501447200775
390,32,1.0076912641525269
390,64,0.9051169753074646
390,128,0.2753612995147705
391,32,-1.679345965385437
391,64,0.6643106341362
391,128,0.5051552057266235
392,32,0.8659786581993103
392,64,0.015076782554388046
392,128,0.16192762553691864
393,32,-0.156392902135849
393,64,-0.168331578373909
393,128,-1.7330710887908936
394,32,0.9673992991447449
394,64,-1.3889271020889282
394,128,-1.2385557889938354
395,32,-0.19070596992969513
395,64,-1.130913257598877
395,128,0.17139770090579987
396,32,0.5188922882080078
396,64,-0.9060338735580444
396,128,0.7085766792297363
397,32,-0.30256831645965576
397,64,1.2254979610443115
397,128,-1.740103006362915
398,32,0.93285071849823
398,64,0.039892587810754776
398,128,-0.30872875452041626
399,32,0.8567016124725342
399,64,1.268673062324524
399,128,0.07518275082111359
400,32,-1.068640112876892
400,64,-0.6843146681785583
400,128,0.5155665874481201
401,32,0.4865932762622833
401,64,-0.3474520444869995
401,128,0.18779420852661133
402,32,-0.7808154821395874
402,64,-0.8440077304840088
402,128,-0.21775786578655243
403,32,-0.7399419546127319
403,64,-0.09760779142379761
403,128,-0.3983825445175171
404,32,-0.18504087626934052
404,64,0.8721705079078674
404,128,-0.8119559288024902
405,32,0.020252687856554985
405,64,-0.8278799057006836
405,128,-0.09677209705114365
406,32,-0.7831010818481445
406,64,1.1418330669403076
406,128,-1.422929048538208
407,32,-0.042959630489349365
407,64,0.3278738856315613
407,128,-1.5147600173950195
408,32,-0.19705671072006226
408,64,1.1254175901412964
408,128,-0.8101574778556824
409,32,1.5759341716766357
409,64,1.0723248720169067
409,128,0.0017958618700504303
410,32,1.6519309282302856
410,64,-0.7603062391281128
410,128,0.2177218794822693
411,32,0.8769715428352356
411,64,0.6365943551063538
411,128,1.0245622396469116
412,32,-0.5322076082229614
412,64,-0.8104808926582336
412,128,0.3071914315223694
413,32,-0.4329756796360016
413,64,-0.09239332377910614
413,128,-0.5149818658828735
414,32,0.16483953595161438
414,64,0.6989984512329102
414,128,-0.8943354487419128
415,32,-0.3527960181236267
415,64,-0.19970645010471344
415,128,0.026478080078959465
416,32,0.47460395097732544
416,64,-0.5149239897727966
416,128,-1.2214940786361694
417,32,1.3947784900665283
417,64,-1.3941930532455444
417,128,0.45183247327804565
418,32,-0.09202241152524948
418,64,-0.4886489510536194
418,128,1.2491939067840576
419,32,-0.19595754146575928
419,64,-0.45126959681510925
419,128,-0.255241721868515
420,32,-0.8943988084793091
420,64,0.17699238657951355
420,128,1.5630583763122559
421,32,-0.7669810056686401
421,64,1.2564947605133057
421,128,0.3780349791049957
422,32,-0.22824940085411072
422,64,-0.7781728506088257
422,128,0.8053433299064636
423,32,0.2837972044944763
423,64,0.2948906421661377
423,128,0.7910704612731934
424,32,-0.30541619658470154
424,64,0.3644573390483856
424,128,-0.37430769205093384
425,32,-1.0212039947509766
425,64,0.7290083169937134
425,128,-0.5578305721282959
426,32,-0.5575637221336365
426,64,-0.42479178309440613
426,128,-0.3329003155231476
427,32,-0.34569674730300903
427,64,0.8677979707717896
427,128,1.6224595308303833
428,32,0.9918279647827148
428,64,0.02371973916888237
428,128,-0.620029628276825
429,32,-0.807301938533783
429,64,-0.9128326177597046
429,128,0.3116677701473236
430,32,-0.5339141488075256
430,64,0.1767730563879013
430,128,1.359371304512024
431,32,0.052285097539424896
431,64,1.6177231073379517
431,128,1.3953862190246582
432,32,0.0798507109284401
432,64,-0.481366366147995
432,128,-0.3923581838607788
433,32,-1.6874483823776245
433,64,0.3183625042438507
433,128,-1.4054099321365356
434,32,-0.6913162469863892
434,64,0.48677608370780945
434,128,-0.8372937440872192
435,32,0.8281344771385193
435,64,-0.1330816000699997
435,128,1.2732067108154297
436,32,0.27545952796936035
436,64,-1.6067450046539307
436,128,-0.08340641111135483
437,32,-0.3828916847705841
437,64,0.7981104850769043
437,128,1.1515110731124878
438,32,-0.6505011916160583
438,64,2.0000264644622803
438,128,0.049421899020671844
439,32,0.7758976817131042
439,64,1.4563307762145996
439,128,0.297802597284317
440,32,0.6891915202140808
440,64,-0.7314911484718323
440,128,0.5194932818412781
441,32,-0.6149176955223083
441,64,0.5307542681694031
441,128,0.08885633200407028
442,32,1.115740180015564
442,64,-0.47389861941337585
442,128,-0.13079744577407837
443,32,0.5050178170204163
443,64,-0.1373547464609146
443,128,-0.05474327132105827
444,32,0.23184707760810852
444,64,-0.2984403669834137
444,128,-0.564148485660553
445,32,0.10585103183984756
445,64,2.12546443939209
445,128,0.5700408816337585
446,32,-0.8266091346740723
446,64,1.025601863861084
446,128,0.34929516911506653
447,32,0.7640839219093323
447,64,-0.05549759790301323
447,128,0.04196861386299133
448,32,1.238847017288208
448,64,0.5451599359512329
448,128,0.42560264468193054
449,32,0.3486212193965912
449,64,-0.6635823845863342
449,128,-1.394212245941162
450,32,-0.08606341481208801
450,64,0.980069637298584
450,128,1.6367267370224
451,32,1.4256362915039062
451,64,0.15015847980976105
451,128,-0.9577541947364807
452,32,-0.04953587427735329
452,64,-0.7400754690170288
452,128,-1.040229320526123
453,32,0.17867742478847504
453,64,0.7236450910568237
453,128,0.35698142647743225
454,32,-0.5507897734642029
454,64,-1.7700730562210083
454,128,0.9016599059104919
455,32,-0.5547746419906616
455,64,1.073770523071289
455,128,0.566042959690094
456,32,0.7599045634269714
456,64,-0.20572558045387268
456,128,0.8261772990226746
457,32,0.6460958123207092
457,64,-1.1778545379638672
457,128,0.9716863632202148
458,32,-1.9397644996643066
458,64,-0.40658673644065857
458,128,-0.6650586724281311
459,32,-0.3703080713748932
459,64,-0.6435537934303284
459,128,-0.42238664627075195
460,32,0.9084079265594482
460,64,-0.05335691198706627
460,128,0.6573675274848938
461,32,0.9066451191902161
461,64,-0.7901713252067566
461,128,0.5004140734672546
462,32,0.38867345452308655
462,64,1.1722044944763184
462,128,-0.4935559034347534
463,32,-0.12202680855989456
463,64,-0.25662651658058167
463,128,-1.0081018209457397
464,32,-1.6459190845489502
464,64,-0.9089677929878235
464,128,-0.6908738017082214
465,32,0.5933936238288879
465,64,1.1060407161712646
465,128,-0.12879198789596558
466,32,-0.21867229044437408
466,64,1.166024088859558
466,128,0.3393394947052002
467,32,0.996504008769989
467,64,1.1021695137023926
467,128,-0.5849089622497559
468,32,1.8133831024169922
468,64,-0.6817240715026855
468,128,-2.2326247692108154
469,32,0.09031616151332855
469,64,-0.1909143328666687
469,128,1.9847198724746704
470,32,0.36712217330932617
470,64,0.7614421844482422
470,128,0.7845249772071838
471,32,-1.382824420928955
471,64,-0.3416453003883362
471,128,-1.3786869049072266
472,32,-0.9694869518280029
472,64,-0.22048860788345337
472,128,-0.9169597625732422
473,32,-0.03429955616593361
473,64,0.0014880732633173466
473,128,0.06804121285676956
474,32,-0.2819890081882477
474,64,-0.4586770534515381
474,128,-0.2386549562215805
475,32,0.13186810910701752
475,64,-1.034706950187683
475,128,0.09814947843551636
476,32,0.6206525564193726
476,64,0.4406523108482361
476,128,0.9267575740814209
477,32,0.41573789715766907
477,64,-0.45878732204437256
477,128,-0.0575835257768631
478,32,-0.06646489351987839
478,64,1.122043490409851
478,128,0.6789649724960327
479,32,0.7496962547302246
479,64,-1.0266221761703491
479,128,0.616946280002594
480,32,0.4694790542125702
480,64,-0.6484997272491455
480,128,0.39308977127075195
481,32,-1.4680769443511963
481,64,-0.8122645616531372
481,128,0.10169316828250885
482,32,-0.3001755177974701
482,64,-0.2587122321128845
482,128,1.0281504392623901
483,32,0.33523452281951904
483,64,1.6426843404769897
483,128,0.35112276673316956
484,32,-0.4073777496814728
484,64,-0.8089008927345276
484,128,0.22859667241573334
485,32,-0.007209522649645805
485,64,-0.1673552542924881
485,128,0.3103236258029938
486,32,0.7442309856414795
486,64,-0.004379802383482456
486,128,0.42158305644989014
487,32,-0.36081308126449585
487,64,1.5082731246948242
487,128,0.6862529516220093
488,32,0.3940076231956482
488,64,0.5450155138969421
488,128,-0.2713354825973511
489,32,0.36146143078804016
489,64,-0.2819735109806061
489,128,0.8556679487228394
490,32,0.723697304725647
490,64,-0.21372081339359283
490,128,0.2538968026638031
491,32,-0.8063738346099854
491,64,0.37526488304138184
491,128,0.11422087252140045
492,32,0.08978264778852463
492,64,-0.006617799401283264
492,128,-0.31578293442726135
493,32,-0.8184834122657776
493,64,1.1143289804458618
493,128,0.2351750135421753
494,32,-1.0854978561401367
494,64,-0.022127024829387665
494,128,0.6300334930419922
495,32,1.6987394094467163
495,64,-0.03455271199345589
495,128,1.9826644659042358
496,32,-0.8911293745040894
496,64,-0.3011324107646942
496,128,-1.3139132261276245
497,32,-0.1564413160085678
497,64,0.7719079852104187
497,128,-0.6783822178840637
498,32,0.2898208200931549
498,64,-0.4124673902988434
498,128,1.748559832572937
499,32,0.08752904087305069
499,64,0.23441879451274872
499,128,-0.9252105951309204
