seed,size,value
348,64,0.14308565855026245
348,128,-0.7513745427131653
349,32,0.33465635776519775
349,64,-0.7772649526596069
349,128,-0.09906116127967834
350,32,1.6045011281967163
350,64,0.5668051242828369
350,128,0.3604424297809601
351,32,0.1792965978384018
351,64,0.5791524052619934
351,128,-0.260554701089859
352,32,-0.2904806137084961
352,64,1.6111187934875488
352,128,-1.1503353118896484
353,32,-0.608508825302124
353,64,-0.18858972191810608
353,128,0.10764668881893158
354,32,-0.7294666171073914
354,64,0.8645427823066711
354,128,-0.2741008400917053
355,32,-0.01035822182893753
355,64,1.6680353879928589
355,128,0.5183971524238586
356,32,-0.4015744924545288
356,64,0.5037059783935547
356,128,-1.0327179431915283
357,32,0.5410348773002625
357,64,0.2860337495803833
357,128,-1.5078908205032349
358,32,0.2009243369102478
358,64,-1.5592761039733887
358,128,0.4449653625488281
359,32,-0.18521258234977722
359,64,0.6432574987411499
359,128,-0.5712657570838928
360,32,0.025793686509132385
360,64,0.02117908000946045
360,128,-1.071997880935669
361,32,0.051490332931280136
361,64,-1.1384190320968628
361,128,0.47187742590904236
362,32,-0.8450530767440796
362,64,0.9505094885826111
362,128,-0.8656545877456665
363,32,-0.33010369539260864
363,64,0.6372307538986206
363,128,-0.15926440060138702
364,32,0.03733157366514206
364,64,-0.806546151638031
364,128,0.21190093457698822
365,32,1.3621416091918945
365,64,0.44998985528945923
365,128,-1.698781967163086
366,32,0.3965055048465729
366,64,0.12247206270694733
366,128,0.11039786040782928
367,32,1.2794904708862305
367,64,1.163804531097412
367,128,0.839245617389679
368,32,0.512401282787323
368,64,0.5108312368392944
368,128,0.31685078144073486
369,32,-1.1548646688461304
369,64,-0.5266684293746948
369,128,-1.6316794157028198
370,32,0.22727932035923004
370,64,0.37034785747528076
370,128,-0.35509055852890015
371,32,-0.7898913025856018
371,64,0.2856582701206207
371,128,-1.5157617330551147
372,32,-0.9439290165901184
372,64,0.6768232583999634
372,128,-0.17366155982017517
373,32,0.2806706726551056
373,64,1.3835535049438477
373,128,0.5176751017570496
374,32,-0.010648339986801147
374,64,0.12347138673067093
374,128,-0.038372963666915894
375,32,0.6724178194999695
375,64,-0.7921414971351624
375,128,0.25175216794013977
376,32,-0.3753134310245514
376,64,-0.4369390606880188
376,128,0.9393032789230347
377,32,-0.7633739113807678
377,64,0.13824132084846497
377,128,0.8557663559913635
378,32,1.901511549949646
378,64,0.38854366540908813
378,128,-0.24329544603824615
379,32,0.5606691837310791
379,64,0.08072914183139801
379,128,-0.3253079652786255
380,32,0.5027985572814941
380,64,-0.2686128616333008
380,128,0.11124516278505325
381,32,0.1440303474664688
381,64,-0.003998273052275181
381,128,0.9027004241943359
382,32,-1.6362156867980957
382,64,-0.8391947150230408
382,128,-0.6830432415008545
383,32,0.0736592710018158
383,64,-1.635650396347046
383,128,1.329870343208313
384,32,-1.2178629636764526
384,64,-0.373684823513031
384,128,-0.23734517395496368
385,32,-1.0810887813568115
385,64,0.933609127998352
385,128,0.0458240881562233
386,32,-0.71022629737854
386,64,-0.24061711132526398
386,128,0.2120518833398819
387,32,1.1758825778961182
387,64,-0.8866469860076904
387,128,0.6775915622711182
388,32,0.44169914722442627
388,64,0.35202839970588684
388,128,0.7305254936218262
389,32,-0.6786531209945679
389,64,0.5627326965332031
389,128,0.26074934005737305
390,32,1.0076916217803955
390,64,0.9051162600517273
390,128,0.2753610908985138
391,32,-1.679345965385437
391,64,0.6643099188804626
391,128,0.5051547288894653
392,32,0.8659785985946655
392,64,0.015076331794261932
392,128,0.16192838549613953
393,32,-0.15639299154281616
393,64,-0.16833029687404633
393,128,-1.7330694198608398
394,32,0.9674002528190613
394,64,-1.3889259099960327
394,128,-1.2385551929473877
395,32,-0.19070491194725037
395,64,-1.1309133768081665
395,128,0.17139676213264465
396,32,0.5188930630683899
396,64,-0.9060338735580444
396,128,0.7085729837417603
397,32,-0.3025684952735901
397,64,1.225497841835022
397,128,-1.7401058673858643
398,32,0.9328487515449524
398,64,0.039893507957458496
398,128,-0.3087273836135864
399,32,0.8567015528678894
399,64,1.2686735391616821
399,128,0.07518322765827179
400,32,-1.068640112876892
400,64,-0.6843146681785583
400,128,0.5155682563781738
401,32,0.4865936040878296
401,64,-0.3474518358707428
401,128,0.18779613077640533
402,32,-0.7808146476745605
402,64,-0.8440062403678894
402,128,-0.217758446931839
403,32,-0.7399411797523499
403,64,-0.09760862588882446
403,128,-0.3983834385871887
404,32,-0.18504109978675842
404,64,0.8721709251403809
404,128,-0.8119564056396484
405,32,0.020253587514162064
405,64,-0.827879786491394
405,128,-0.09677093476057053
406,32,-0.7831015586853027
406,64,1.1418330669403076
406,128,-1.4229285717010498
407,32,-0.04295945167541504
407,64,0.3278743624687195
407,128,-1.5147597789764404
408,32,-0.19705688953399658
408,64,1.1254180669784546
408,128,-0.8101584315299988
409,32,1.5759344100952148
409,64,1.0723237991333008
409,128,0.0017958804965019226
410,32,1.651930332183838
410,64,-0.7603069543838501
410,128,0.2177230566740036
411,32,0.8769708871841431
411,64,0.6365939974784851
411,128,1.024562120437622
412,32,-0.5322072505950928
412,64,-0.8104825615882874
412,128,0.30719059705734253
413,32,-0.4329754710197449
413,64,-0.09239396452903748
413,128,-0.5149838924407959
414,32,0.16483980417251587
414,64,0.6989964246749878
414,128,-0.8943354487419128
415,32,-0.3527960479259491
415,64,-0.19970783591270447
415,128,0.02647719532251358
416,32,0.4746039807796478
416,64,-0.5149247646331787
416,128,-1.221494436264038
417,32,1.394781231880188
417,64,-1.3941930532455444
417,128,0.45183202624320984
418,32,-0.09202289581298828
418,64,-0.48865026235580444
418,128,1.2491956949234009
419,32,-0.19595718383789062
419,64,-0.4512695372104645
419,128,-0.2552414536476135
420,32,-0.8944013714790344
420,64,0.17699195444583893
420,128,1.5630581378936768
421,32,-0.7669812440872192
421,64,1.2564951181411743
421,128,0.3780360221862793
422,32,-0.2282494604587555
422,64,-0.7781728506088257
422,128,0.8053432703018188
423,32,0.283797025680542
423,64,0.29489150643348694
423,128,0.7910691499710083
424,32,-0.30541592836380005
424,64,0.3644564151763916
424,128,-0.374307781457901
425,32,-1.0212043523788452
425,64,0.7290083169937134
425,128,-0.5578298568725586
426,32,-0.5575641989707947
426,64,-0.42479178309440613
426,128,-0.332899808883667
427,32,-0.3456963896751404
427,64,0.8677962422370911
427,128,1.6224596500396729
428,32,0.9918276071548462
428,64,0.023718982934951782
428,128,-0.6200284361839294
429,32,-0.8073011636734009
429,64,-0.9128330945968628
429,128,0.31166890263557434
430,32,-0.5339145660400391
430,64,0.1767723262310028
430,128,1.3593711853027344
431,32,0.052285049110651016
431,64,1.6177226305007935
431,128,1.395384430885315
432,32,0.07985080778598785
432,64,-0.481367290019989
432,128,-0.3923581838607788
433,32,-1.687448501586914
433,64,0.3183613717556
433,128,-1.405409812927246
434,32,-0.6913167238235474
434,64,0.48677584528923035
434,128,-0.8372929692268372
435,32,0.8281348943710327
435,64,-0.13308212161064148
435,128,1.2732075452804565
436,32,0.2754597067832947
436,64,-1.6067447662353516
436,128,-0.08340634405612946
437,32,-0.38289162516593933
437,64,0.7981098294258118
437,128,1.1515092849731445
438,32,-0.6504997611045837
438,64,2.0000271797180176
438,128,0.0494220107793808
439,32,0.7758984565734863
439,64,1.4563323259353638
439,128,0.29780223965644836
440,32,0.6891915202140808
440,64,-0.7314909100532532
440,128,0.5194959044456482
441,32,-0.6149171590805054
441,64,0.5307549238204956
441,128,0.08885597437620163
442,32,1.1157398223876953
442,64,-0.47389909625053406
442,128,-0.13079823553562164
443,32,0.5050176978111267
443,64,-0.13735739886760712
443,128,-0.054741956293582916
444,32,0.23184660077095032
444,64,-0.29844003915786743
444,128,-0.5641494989395142
445,32,0.10585097968578339
445,64,2.12546443939209
445,128,0.5700398683547974
446,32,-0.8266091346740723
446,64,1.0256025791168213
446,128,0.3492957651615143
447,32,0.7640849351882935
447,64,-0.05549895763397217
447,128,0.04196638613939285
448,32,1.238846778869629
448,64,0.5451595783233643
448,128,0.42560330033302307
449,32,0.34862080216407776
449,64,-0.6635834574699402
449,128,-1.3942131996154785
450,32,-0.08606389164924622
450,64,0.9800695776939392
450,128,1.6367268562316895
451,32,1.4256359338760376
451,64,0.1501581370830536
451,128,-0.9577530026435852
452,32,-0.049535688012838364
452,64,-0.7400742173194885
452,128,-1.0402276515960693
453,32,0.17867818474769592
453,64,0.7236457467079163
453,128,0.3569791316986084
454,32,-0.5507894158363342
454,64,-1.770073413848877
454,128,0.9016587734222412
455,32,-0.5547746419906616
455,64,1.0737706422805786
455,128,0.5660423040390015
456,32,0.7599040865898132
456,64,-0.20572717487812042
456,128,0.8261776566505432
457,32,0.6460960507392883
457,64,-1.177854061126709
457,128,0.9716859459877014
458,32,-1.9397650957107544
458,64,-0.4065867066383362
458,128,-0.6650590896606445
459,32,-0.3703088164329529
459,64,-0.6435540914535522
459,128,-0.4223884642124176
460,32,0.908408522605896
460,64,-0.053357191383838654
460,128,0.6573677659034729
461,32,0.9066466093063354
461,64,-0.7901675701141357
461,128,0.5004152655601501
462,32,0.3886730372905731
462,64,1.1722040176391602
462,128,-0.49355626106262207
463,32,-0.12202750146389008
463,64,-0.25662708282470703
463,128,-1.0081011056900024
464,32,-1.6459178924560547
464,64,-0.9089673757553101
464,128,-0.6908746957778931
465,32,0.5933927297592163
465,64,1.1060413122177124
465,128,-0.12879382073879242
466,32,-0.21867205202579498
466,64,1.166023850440979
466,128,0.3393399119377136
467,32,0.9965046048164368
467,64,1.102168083190918
467,128,-0.5849113464355469
468,32,1.8133822679519653
468,64,-0.6817238330841064
468,128,-2.232623815536499
469,32,0.0903165340423584
469,64,-0.19091467559337616
469,128,1.9847201108932495
470,32,0.3671223819255829
470,64,0.7614426016807556
470,128,0.7845243811607361
471,32,-1.3828248977661133
471,64,-0.3416445255279541
471,128,-1.3786864280700684
472,32,-0.9694867730140686
472,64,-0.22048921883106232
472,128,-0.9169576168060303
473,32,-0.034299448132514954
473,64,0.0014876378700137138
473,128,0.06804010272026062
474,32,-0.2819894850254059
474,64,-0.4586772322654724
474,128,-0.23865468800067902
475,32,0.13186846673488617
475,64,-1.0347057580947876
475,128,0.09814953804016113
476,32,0.6206527948379517
476,64,0.4406512677669525
476,128,0.9267566204071045
477,32,0.4157378673553467
477,64,-0.45878714323043823
477,128,-0.057583361864089966
478,32,-0.06646504253149033
478,64,1.1220427751541138
478,128,0.6789643168449402
479,32,0.7496951222419739
479,64,-1.0266212224960327
479,128,0.6169446706771851
480,32,0.46947792172431946
480,64,-0.648499608039856
480,128,0.3930906653404236
481,32,-1.4680774211883545
481,64,-0.8122625946998596
481,128,0.1016923114657402
482,32,-0.3001759350299835
482,64,-0.25871482491493225
482,128,1.0281496047973633
483,32,0.33523425459861755
483,64,1.6426827907562256
483,128,0.3511234521865845
484,32,-0.40737709403038025
484,64,-0.8089009523391724
484,128,0.22859731316566467
485,32,-0.007207609713077545
485,64,-0.16735456883907318
485,128,0.3103230595588684
486,32,0.7442308664321899
486,64,-0.004379548132419586
486,128,0.42158234119415283
487,32,-0.36081409454345703
487,64,1.508273720741272
487,128,0.6862531304359436
488,32,0.3940070867538452
488,64,0.5450156927108765
488,128,-0.2713344693183899
489,32,0.36146169900894165
489,64,-0.2819741666316986
489,128,0.8556686043739319
490,32,0.7236963510513306
490,64,-0.21372100710868835
490,128,0.25389760732650757
491,32,-0.8063746690750122
491,64,0.3752634525299072
491,128,0.11422077566385269
492,32,0.08978189527988434
492,64,-0.006617717444896698
492,128,-0.31578218936920166
493,32,-0.8184826374053955
493,64,1.1143299341201782
493,128,0.2351756989955902
494,32,-1.0854973793029785
494,64,-0.02212665043771267
494,128,0.6300331354141235
495,32,1.6987396478652954
495,64,-0.03455343842506409
495,128,1.9826635122299194
496,32,-0.8911294937133789
496,64,-0.3011324107646942
496,128,-1.3139126300811768
497,32,-0.1564415544271469
497,64,0.7719078063964844
497,128,-0.6783825755119324
498,32,0.28982165455818176
498,64,-0.4124661087989807
498,128,1.7485591173171997
499,32,0.0875234603881836
499,64,0.23441949486732483
499,128,-0.9252106547355652
